,Business_Unit,Country_Name,Prestige_Region,Site_Key,Customer_Key,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommendation_6,Recommendation_7,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,beauty_box_score,professional_skincare_score,prestige_skincare_score,cosmetics_score,hair_score,fragrance_score,devices_score,categories_purchased,categories_not_purchased,Recommendation_1_existing_categories,Recommendation_2_existing_categories
128,US,Canada,North America,166,86721277,Devices,Beauty_box,Fragrance,Hair,Cosmetics,Prestige_skincare,Professional_skincare,0.0024768198,0.00073290244,-0.0022233762,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.4991285888787886,0.2180314516339714,0.06469336179568355,0.11430312910067335,0.0,0.0,Cosmetics_Hair_Professional_Skincare_Prestige_Skincare,Beauty_Box_Fragrance_Devices,professional_skincare,prestige_skincare
129,US,Canada,North America,166,161158254,Professional_skincare,Beauty_box,Hair,Fragrance,Devices,Cosmetics,Prestige_skincare,0.005650779,0.0010354486,5.959021e-05,-0.0015702634,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.0,0.17026021705632016,0.5198921422414633,0.0,0.0,0.16791151076793392,Cosmetics_Prestige_Skincare_Devices,Beauty_Box_Hair_Fragrance_Professional_Skincare,cosmetics,prestige_skincare
130,US,Canada,North America,166,165083328,Professional_skincare,Prestige_skincare,Devices,Hair,Fragrance,Beauty_box,Cosmetics,0.005522889,0.003315968,0.0025630346,0.0021996712,0.00089562824,-3.4028235e+38,-3.4028235e+38,0.32833197328879193,0.0,0.0,0.22371837116094653,0.0,0.0,0.0,Beauty_Box_Cosmetics,Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,cosmetics
131,US,Canada,North America,166,164145875,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071364595,0.00048255455,0.00038887002,0.00021625496,-0.00011287606,-0.0007473994,-3.4028235e+38,0.0,0.539549180675752,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
132,US,Canada,North America,166,134016335,Devices,Prestige_skincare,Hair,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0010411092,0.0008007046,4.8603863e-05,-0.0006712973,-0.0026196185,-3.4028235e+38,-3.4028235e+38,0.0,0.2625913155316358,0.0,0.28895766925885136,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,cosmetics,professional_skincare
133,US,Canada,North America,166,169978731,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025378657,0.0016409023,0.00029232888,6.055599e-05,-0.0003590095,-0.0016645934,-3.4028235e+38,0.0,0.0,0.0,0.5464183545905164,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
134,US,Canada,North America,166,168550953,Fragrance,Devices,Hair,Cosmetics,Beauty_box,Prestige_skincare,Professional_skincare,0.00571601,0.0010287755,0.0006802585,-0.00051997416,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.15069846877303153,0.13281724469749656,0.37672201757299273,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare_Prestige_Skincare,Cosmetics_Hair_Fragrance_Devices,prestige_skincare,beauty_box
135,US,Canada,North America,166,181536864,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.0013819467,0.0011041369,0.00079635717,-0.00039552827,-0.0005085431,-3.4028235e+38,-3.4028235e+38,0.0,0.37112629791853086,0.46235352753658543,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,prestige_skincare,professional_skincare
136,US,Canada,North America,166,173245053,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0027100025,0.0017465448,0.0004315523,-5.52251e-05,-0.0002753632,-0.0015879082,-3.4028235e+38,0.0,0.0,0.0,0.5026881728380298,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
137,US,Canada,North America,166,176155114,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071129575,0.00047740992,0.00039155595,0.00021490082,-0.00010132394,-0.0007052459,-3.4028235e+38,0.0,0.515288640255507,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
138,US,Canada,North America,166,163098147,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00070990715,0.00047436915,0.00039317645,0.00021418743,-9.470992e-05,-0.0006795656,-3.4028235e+38,0.0,0.5008012833513238,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
139,US,Canada,North America,166,157673368,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071212277,0.00047922507,0.00039056875,0.00021537952,-0.0001053568,-0.0007205028,-3.4028235e+38,0.0,0.5239938814476514,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
140,US,Canada,North America,166,183356514,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007130867,0.0004813075,0.00038952008,0.00021594018,-0.00011001085,-0.0007371614,-3.4028235e+38,0.0,0.5335984593152671,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
141,US,Canada,North America,166,175086550,Beauty_box,Fragrance,Devices,Cosmetics,Hair,Prestige_skincare,Professional_skincare,0.0018964335,0.0014556516,0.0014347262,0.00090685394,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.42338881720823407,0.12794314314366517,0.0,0.14770578367950726,0.0,0.0,Hair_Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Fragrance_Devices,professional_skincare,hair
142,US,Canada,North America,166,167394032,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007132767,0.00048175268,0.00038926117,0.00021604821,-0.000110979425,-0.00074087083,-3.4028235e+38,0.0,0.5357142849975468,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
143,US,Canada,North America,166,181105779,Fragrance,Hair,Prestige_skincare,Professional_skincare,Devices,Cosmetics,Beauty_box,0.0039053904,0.0032359557,0.0024770303,0.0019044727,0.0010312062,0.000830397,-3.4028235e+38,0.5394040243178488,0.0,0.0,0.0,0.0,0.0,0.0,Beauty_Box,Cosmetics_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,
144,US,Canada,North America,166,164611265,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007140939,0.00048348866,0.0003884118,0.00021657906,-0.00011493149,-0.0007545864,-3.4028235e+38,0.0,0.5437358150427558,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
145,US,Canada,North America,166,159095804,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007128059,0.00048077572,0.0003897939,0.00021577254,-0.0001087985,-0.00073295087,-3.4028235e+38,0.0,0.5311746805606844,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
146,US,Canada,North America,166,134090779,Fragrance,Hair,Prestige_skincare,Professional_skincare,Cosmetics,Devices,Beauty_box,0.003933874,0.0031512426,0.0025339462,0.0020119995,0.00090121245,0.00085351674,-3.4028235e+38,0.569274366067192,0.0,0.0,0.0,0.0,0.0,0.0,Beauty_Box,Cosmetics_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,
147,US,Canada,North America,166,166174957,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0013355403,0.0008843038,0.0007888917,-0.00049578026,-0.0005890692,-3.4028235e+38,-3.4028235e+38,0.0,0.4417814694206096,0.18552267764580144,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
148,US,Canada,North America,166,180469988,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0016326015,0.00096294656,-2.5071204e-06,-0.00012880377,-0.00056219636,-3.4028235e+38,-3.4028235e+38,0.0,0.29142956398472836,0.2123200924259973,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
149,US,Canada,North America,166,166101711,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Cosmetics,Professional_skincare,0.00068780687,0.00017864816,-0.0011025462,-0.0014859461,-0.003916545,-3.4028235e+38,-3.4028235e+38,0.0,0.5158585221143364,0.0,0.09728270903954543,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,cosmetics
150,US,Canada,North America,166,159577726,Beauty_box,Fragrance,Devices,Cosmetics,Hair,Prestige_skincare,Professional_skincare,0.001832772,0.0016099904,0.0012563644,0.0005858913,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.4119196851107855,0.20642447026249205,0.0,0.09692228314577987,0.0,0.0,Hair_Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Fragrance_Devices,professional_skincare,prestige_skincare
151,US,Canada,North America,166,179630631,Fragrance,Hair,Prestige_skincare,Professional_skincare,Devices,Cosmetics,Beauty_box,0.0038354937,0.0033563776,0.0023750998,0.0016966201,0.0013281538,0.0006396929,-3.4028235e+38,0.5013812153288975,0.0,0.0,0.0,0.0,0.0,0.0,Beauty_Box,Cosmetics_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,
152,US,Canada,North America,166,123267702,Fragrance,Professional_skincare,Hair,Cosmetics,Devices,Beauty_box,Prestige_skincare,0.0060106143,0.004531187,0.0009864052,0.0004888314,-0.0003093409,-3.4028235e+38,-3.4028235e+38,0.5182410521125814,0.0,0.17370092200730441,0.0,0.0,0.0,0.0,Beauty_Box_Prestige_Skincare,Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,beauty_box,prestige_skincare
153,US,Canada,North America,166,176735702,Fragrance,Hair,Prestige_skincare,Professional_skincare,Devices,Cosmetics,Beauty_box,0.0038349442,0.0033568619,0.0023746602,0.001695687,0.001329374,0.00063863304,-3.4028235e+38,0.5012376237605696,0.0,0.0,0.0,0.0,0.0,0.0,Beauty_Box,Cosmetics_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,
154,US,Canada,North America,166,183662925,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025637955,0.001674213,0.00033291802,4.89722e-05,-0.00032757455,-0.0016347156,-3.4028235e+38,0.0,0.0,0.0,0.5393677401958159,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
155,US,Canada,North America,166,90443685,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071025547,0.0004751142,0.0003928151,0.00021434762,-9.6317846e-05,-0.0006860141,-3.4028235e+38,0.0,0.5043859640941399,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
156,US,Canada,North America,166,156897830,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071559474,0.00048676692,0.00038682483,0.00021749549,-0.0001222291,-0.0007793214,-3.4028235e+38,0.0,0.5583221373821411,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
157,US,Canada,North America,166,184565661,Prestige_skincare,Hair,Devices,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0014509521,0.00018925406,9.944872e-05,-0.0011130534,-0.0026248116,-3.4028235e+38,-3.4028235e+38,0.0,0.33863921748929077,0.0,0.21626274266433793,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,cosmetics
158,US,Canada,North America,166,117951314,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.0013583428,0.0009962637,0.00082219765,-0.0004273241,-0.00049251877,-3.4028235e+38,-3.4028235e+38,0.0,0.47252863631920894,0.4043237799645626,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
159,US,Canada,North America,166,163570709,Fragrance,Hair,Cosmetics,Devices,Beauty_box,Prestige_skincare,Professional_skincare,0.0066707577,0.0032398137,-0.00020663417,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.14115253007340728,0.4112539886871817,0.1818128228016374,0.0,0.0,0.0,0.08776208446471029,Beauty_Box_Professional_Skincare_Prestige_Skincare_Devices,Cosmetics_Hair_Fragrance,professional_skincare,prestige_skincare
160,US,Canada,North America,166,183293371,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071435515,0.00048405305,0.00038811378,0.0002167169,-0.000116238836,-0.0007591825,-3.4028235e+38,0.0,0.5464381728013563,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
161,US,Canada,North America,166,183692232,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007139938,0.00048335083,0.00038847886,0.00021650456,-0.000114553375,-0.0007534139,-3.4028235e+38,0.0,0.5430278586760857,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
162,US,Canada,North America,166,164609970,Devices,Cosmetics,Beauty_box,Fragrance,Hair,Prestige_skincare,Professional_skincare,0.0017115511,0.0016209176,0.0015785657,0.0011013579,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.2040185790650326,0.25959758115767917,0.0,0.40407290263539036,0.0,0.0,Hair_Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Fragrance_Devices,hair,prestige_skincare
163,US,Canada,North America,166,149661602,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.001522446,0.0009555351,0.00044444948,-0.00045641512,-0.00067043724,-3.4028235e+38,-3.4028235e+38,0.0,0.3432047843403248,0.23075191276894869,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
164,US,Canada,North America,166,171001283,Beauty_box,Fragrance,Devices,Cosmetics,Hair,Prestige_skincare,Professional_skincare,0.0020888261,0.0015755855,0.0010893648,0.0004028175,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.27350357690695926,0.33485662590491017,0.0,0.12583271325307516,0.0,0.0,Hair_Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Fragrance_Devices,prestige_skincare,professional_skincare
165,US,Canada,North America,166,183923274,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015608091,0.0014333073,0.0008160004,0.00046416977,-0.0004180817,-0.0007096394,-3.4028235e+38,0.0,0.0,0.5138888891355371,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
166,US,Canada,North America,166,180863480,Beauty_box,Fragrance,Cosmetics,Hair,Devices,Prestige_skincare,Professional_skincare,0.0018129963,0.0011184867,0.0007809447,-0.00012063235,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.3960245694600226,0.2684826103344733,0.0,0.0,0.0,0.07091649780487104,Professional_Skincare_Prestige_Skincare_Devices,Beauty_Box_Cosmetics_Hair_Fragrance,professional_skincare,prestige_skincare
167,US,Canada,North America,166,162867758,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007155775,0.00048664212,0.00038680062,0.00021745451,-0.00012197625,-0.0007786602,-3.4028235e+38,0.0,0.5579256577201044,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
168,US,Canada,North America,166,178409437,Prestige_skincare,Hair,Devices,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0020320788,8.205138e-05,-0.00025714445,-0.0008552689,-0.0022991858,-3.4028235e+38,-3.4028235e+38,0.0,0.48105622047911606,0.0,0.2618298790003235,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,cosmetics
169,US,Canada,North America,166,179907121,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025712857,0.001681613,0.00034195487,4.5132823e-05,-0.00032083038,-0.0016288781,-3.4028235e+38,0.0,0.0,0.0,0.5374065482373064,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
170,US,Canada,North America,166,178104575,Cosmetics,Beauty_box,Hair,Fragrance,Devices,Prestige_skincare,Professional_skincare,0.0021852031,0.001648616,0.0013653543,0.00069218874,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.2910577993367799,0.44021365264632395,0.0,0.0,0.0,0.24748148017627938,Professional_Skincare_Prestige_Skincare_Devices,Beauty_Box_Cosmetics_Hair_Fragrance,prestige_skincare,professional_skincare
171,US,Canada,North America,166,179229497,Fragrance,Devices,Hair,Cosmetics,Beauty_box,Prestige_skincare,Professional_skincare,0.004880793,0.0013605698,0.0010864018,0.00070556765,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.4141905125749496,0.09911887491137653,0.2629981615000515,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare_Prestige_Skincare,Cosmetics_Hair_Fragrance_Devices,beauty_box,prestige_skincare
172,US,Canada,North America,166,163734977,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015752967,0.0012258957,0.00082742725,0.00045780605,-0.00042482372,-0.0007241331,-3.4028235e+38,0.0,0.0,0.708942813079162,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
173,US,Canada,North America,166,106839681,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071440684,0.00048412755,0.0003880728,0.00021670386,-0.000116385054,-0.00075971335,-3.4028235e+38,0.0,0.5467388499278655,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
174,US,Canada,North America,166,157480022,Devices,Beauty_box,Hair,Fragrance,Cosmetics,Prestige_skincare,Professional_skincare,0.0007349036,4.5530498e-05,-0.00079095364,-0.001421677,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.38152017011295425,0.4653710680755169,0.2192019525048538,0.0,0.0,0.0,Cosmetics_Professional_Skincare_Prestige_Skincare,Beauty_Box_Hair_Fragrance_Devices,prestige_skincare,professional_skincare
175,US,Canada,North America,166,167881504,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007095812,0.00047356635,0.0003936626,0.00021401607,-9.292574e-05,-0.0006725164,-3.4028235e+38,0.0,0.4969681494825111,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
176,US,Canada,North America,166,175125895,Prestige_skincare,Fragrance,Hair,Cosmetics,Devices,Beauty_box,Professional_skincare,0.004462841,0.0035297875,0.002578876,-0.0002809082,-0.0010662688,-3.4028235e+38,-3.4028235e+38,0.20952661674059642,0.5288741829122768,0.0,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare,Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,beauty_box
177,US,Canada,North America,166,168616228,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015600314,0.0014397437,0.00081593625,0.00046475744,-0.00041838974,-0.00070889667,-3.4028235e+38,0.0,0.0,0.5012886620483723,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
178,US,Canada,North America,166,181238064,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071033696,0.00047529116,0.00039269403,0.00021436252,-9.6711796e-05,-0.00068744365,-3.4028235e+38,0.0,0.5052083330493592,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
179,US,Canada,North America,166,154176329,Prestige_skincare,Fragrance,Hair,Cosmetics,Devices,Beauty_box,Professional_skincare,0.004342081,0.003105053,0.0026270414,-0.00021067145,-0.00063946063,-3.4028235e+38,-3.4028235e+38,0.25063608280107985,0.5235794218428642,0.0,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare,Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,beauty_box
180,US,Canada,North America,166,156841055,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025918856,0.0016987023,0.0003631229,3.3478253e-05,-0.0003057397,-0.0016163802,-3.4028235e+38,0.0,0.0,0.0,0.5320970904014192,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
181,US,Canada,North America,166,134203656,Professional_skincare,Devices,Beauty_box,Fragrance,Hair,Cosmetics,Prestige_skincare,0.00463988,0.00024000602,2.1448359e-05,-6.305985e-05,-0.0012834482,-3.4028235e+38,-3.4028235e+38,0.0,0.0,0.5048547726443826,0.4328736677289572,0.0,0.0,0.0,Cosmetics_Prestige_Skincare,Beauty_Box_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,cosmetics
182,US,Canada,North America,166,120730724,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071185594,0.0004786495,0.0003909059,0.00021523982,-0.00010412838,-0.0007158136,-3.4028235e+38,0.0,0.5213056435033251,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
183,US,Canada,North America,166,168398941,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071410835,0.00048349425,0.000388382,0.00021651201,-0.00011489424,-0.0007546488,-3.4028235e+38,0.0,0.5437499993492133,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
184,US,Canada,North America,166,81477684,Cosmetics,Prestige_skincare,Beauty_box,Fragrance,Devices,Hair,Professional_skincare,0.001728355,0.0015397947,0.0014304984,0.0002474375,-0.0010529107,-3.4028235e+38,-3.4028235e+38,0.0,0.5251248968384165,0.0,0.0,0.10824841430250007,0.0,0.0,Hair_Professional_Skincare,Beauty_Box_Cosmetics_Fragrance_Prestige_Skincare_Devices,professional_skincare,hair
185,US,Canada,North America,166,164384871,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015600752,0.0014394112,0.0008159637,0.0004647663,-0.00041839253,-0.000708987,-3.4028235e+38,0.0,0.0,0.5020491811714047,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
186,US,Canada,North America,166,168188755,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071424805,0.00048383977,0.00038823858,0.00021663494,-0.000115728704,-0.00075728446,-3.4028235e+38,0.0,0.5453516088704828,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
187,US,Canada,North America,166,168793759,Fragrance,Professional_skincare,Hair,Cosmetics,Devices,Beauty_box,Prestige_skincare,0.0049956627,0.004665912,0.00083619123,0.00061078253,-0.0002767393,-3.4028235e+38,-3.4028235e+38,0.381019114101639,0.0,0.2335131763638998,0.0,0.0,0.0,0.0,Beauty_Box_Prestige_Skincare,Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,beauty_box,prestige_skincare
188,US,Canada,North America,166,151729988,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.002681721,0.0017404612,0.00041987514,-3.0660536e-05,-0.0002768496,-0.0015913132,-3.4028235e+38,0.0,0.0,0.0,0.5096153840386792,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
189,US,Canada,North America,166,183682060,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071327155,0.00048172008,0.00038931333,0.00021604821,-0.00011100201,-0.0007407963,-3.4028235e+38,0.0,0.5357142860526999,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
190,US,Canada,North America,166,181759910,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015609441,0.0014319532,0.0008160514,0.00046402542,-0.00041799294,-0.00070980284,-3.4028235e+38,0.0,0.0,0.516287343200442,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
191,US,Canada,North America,166,154661385,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.001435677,0.0010393597,0.0008410793,-0.00043546758,-0.0005842019,-3.4028235e+38,-3.4028235e+38,0.0,0.30005291272632506,0.38952227810749807,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,prestige_skincare,professional_skincare
